seconds_elapsed,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.072663330078125,-0.0365008347276598,-0.0052530251573771,-0.01812777736485,0.0217619277536869,0.0293686706572771,0.0018282416276633,still
0.082737548828125,-0.0504531530387699,0.0070425389226526,-0.0565443095207214,0.0092346845194697,0.0138384448364377,0.0005065147997811,still
0.0928125,0.0041222675617784,-0.0232703278850764,0.1173047754317522,-0.0144467642530798,-0.0182416699826717,0.0027411663904786,still
0.102886474609375,0.0586373362772166,-0.0624509762812405,0.1897311292171478,-0.0128462044522166,-0.0188150480389595,-0.000356089847628,still
0.11296044921875,0.0262566502194851,-0.032806802515313,0.0989542952269315,0.0034612473100423,0.0061796945519745,0.0009421645663678,still
0.12303564453125,-0.0132359867352992,0.0197004335090517,-0.0202530989557504,0.0121705830097198,0.0154693331569433,-0.0021561570465564,still
0.133109375,-0.0353961614213883,0.0070051295217126,-0.0112801034271717,-0.0003040981246158,0.0037184804677963,0.0004547908902168,still
0.1431845703125,0.0044238808568567,-0.017888634846732,0.0855892022192478,-0.0103034684434533,-0.0139641091227531,0.0005298920441418,still
0.153258544921875,0.0241400233916938,-0.0536323675967752,0.1321264969885349,-0.0027637702878564,-0.0058132028207182,0.0011880580568686,still
0.16333251953125,0.0102634737305343,-0.0520033781554549,0.0880044466674327,0.0052542090415954,0.0061688907444477,-0.0002111668582074,still
0.173407470703125,-0.0016710019521415,-0.0279940684713423,0.0324444720089435,0.0035503690596669,0.007273313589394,0.0009715954074636,still
0.1834814453125,0.0001860240913927,-0.0107525724217295,0.0433785384774208,-0.0022489305119961,-0.0045950645580887,0.0001473471056669,still
0.193556396484375,0.0195279995515942,-0.0071236413348466,0.0768202048301696,-0.0018892826046794,-0.0036681685596704,0.0001961663365364,still
0.203630615234375,0.0245015501804649,-0.0293540317129343,0.0595890840440988,-0.0001260036078747,0.0012703971005976,-0.0006528494413942,still
0.213704345703125,-0.0064389470063149,-0.0244300193142145,0.0597860679209232,0.0029470180161297,0.0026818725746124,0.0001192009076476,still
0.223779541015625,0.0031806027974933,-0.0095348671950399,0.0610123948454856,0.0015528530348092,0.0007359008304774,0.0007311953231692,still
0.233853271484375,0.0025572102021425,-0.0199393568314611,0.0761076726466417,0.0003585429512895,-0.0022165682166814,-0.0013676788657903,still
0.243927490234375,0.0279800399459898,-0.0260775673255324,0.0751724376231432,-0.0010342902969568,-0.0012226765975356,0.0008786974940448,still
0.25400244140625,0.0062010465972125,-0.0069000617120414,0.0558785390883684,-0.000931417569518,0.0018780855461955,-1.38418981805e-05,still
0.264076416015625,-0.0121364279955625,-0.010169804097712,0.0535059647381305,0.0015266800764948,0.0013334690593183,0.0015052251983433,still
0.2741513671875,-0.0044677930638194,-0.034034371548891,0.0551549009889364,-0.0034849029034376,0.0002038970123976,-0.0002898275270126,still
0.2842255859375,0.0071836278937757,-0.0113725309509783,0.0656114130735397,-0.0002707336680032,-0.0009780138498172,-0.0016440448816865,still
0.294299560546875,0.0208914699245244,-0.0084307784106582,0.0573825139105319,-0.0012146095978096,0.0034399500582367,6.60681398585e-05,still
0.30437451171875,0.004896393739432,-0.0185073512669652,0.0608440525412559,0.0041415402665734,0.0015557636506855,0.0013198844389989,still
0.314448486328125,-0.0226465699635446,-0.0162665135376155,0.069113283714652,0.000246470212005,0.0010112561285495,0.0009569250978529,still
0.3245234375,0.0010865531276911,-0.0244900789383798,0.0667506462365388,-0.0018510353984311,-0.0016103596426546,-0.0011211393866688,still
0.33459765625,0.004065642003715,-0.0221950998689979,0.0721177262276411,0.0011104781879112,0.0002980423159897,-0.0013131465530022,still
0.34467138671875,0.0035781507477164,-0.0071334320764988,0.0721165571838617,2.95011886919e-05,0.0027249809354543,-0.0006630689604207,still
0.35474658203125,0.0041313276510685,-0.0052672728784382,0.0444949752867221,0.0004191454499959,0.0046693896874785,0.0006555615691468,still
0.364820556640625,0.0073041124682873,-0.0148369921911507,0.0525859272837638,-0.0013545197434723,-0.0003219068748876,0.000278191640973,still
0.3748955078125,0.0159331899300217,-0.0225563343968242,0.0627712212115526,-0.0001451822754461,-0.0013333125971257,-0.0002234024577774,still
0.3849697265625,0.009255538797006,-0.027524039806798,0.0726654232382774,0.0026167822070419,0.0020925779826939,-0.0005027680308558,still
0.39504345703125,-0.004478752849251,-0.0230591693524271,0.0747691175192594,0.0027757959906011,0.0008318738546222,0.0005303707439452,still
0.40511865234375,-0.0010592267293483,-0.0281889334563165,0.0634206250309944,-0.0009414443629793,-0.0004941140068694,4.35449182987e-05,still
0.415192626953125,0.0059774669744074,-0.0287524125579744,0.0551934794336557,0.0022324649617075,0.0005819965153932,0.0006577388849109,still
0.425267578125,0.0147097125496715,-0.00790529323183,0.0683738635241985,0.0032351450063288,-0.0014713006094098,-0.0001406767987646,still
0.435341552734375,-0.0093680592607706,-0.0258763456650078,0.0673240622103214,0.0017300707986578,-0.0024165716022253,0.0002629747614264,still
0.445415283203125,0.0185677031520754,-0.0183394473541528,0.0668973612308502,-0.0009815597441047,0.0013832265976816,0.0003969316603615,still
0.455490478515625,0.0026265491113066,-0.0168470899045467,0.0772673640757799,0.0002132324880221,0.0001433379948139,-0.0015453267842531,still
0.465564453125,0.0175019736167043,-0.0103428225770592,0.0920949308514594,0.0004531833110377,-0.0005040764808654,-0.0013863360509276,still
0.475639404296875,0.0168561499938368,-0.0123536509428173,0.0750473499387502,0.0011039851233363,0.0013853935524821,-0.0013353560352697,still
0.485713623046875,-0.0059427609872072,-0.0196683578703552,0.0389917016953229,-3.82447178708e-05,0.001147040631622,-0.0012037958949804,still
0.495787353515625,-0.0091476214431226,-0.0134749100577086,0.0649018034994602,-0.0006932608084753,0.0011271820403635,0.0010016516316682,still
0.505862548828125,0.0124302233103662,-0.0111222825169563,0.0577390722632408,0.0024143818300217,-0.0010486205574125,-0.00083672843175,still
