time,seconds_elapsed,z,y,x
1782987082488853200,0.066853271484375,0.09726561148762702,0.003951258376426995,-0.01734456369844265
1782987082498927000,0.076927001953125,-0.0023714053064584732,0.01931024688137695,-0.011113277226593344
1782987082509002200,0.087002197265625,0.02637012053132057,0.006511537318490445,-0.016819946169294418
1782987082519076000,0.097076171875,0.07798924860954284,-0.01984497481258586,-0.003906104060448706
1782987082529151200,0.107151123046875,0.07708207063674927,-0.01904054482821375,-0.02079347117645666
1782987082539225000,0.11722509765625,0.023665537747740745,-0.02742028717137873,-0.016002474040258674
1782987082549300200,0.12730029296875,0.032194296640157695,-0.006823982534836977,-0.006054751728009432
1782987082559374000,0.1373740234375,0.06196633456945419,-0.004178217266406863,-0.014428621452813968
1782987082569449200,0.14744921875,0.07453472424149513,0.025085377950407564,-0.0010232147010508924
1782987082579523000,0.157523193359375,0.05612929897904396,0.03513911792039871,0.0003868712925817817
1782987082589598200,0.16759814453125,0.06840308961868286,0.02319086944069713,0.014851705703092738
1782987082599672000,0.177672119140625,0.08127484615147114,0.020930815554223953,0.007305528107238933
1782987082609747200,0.187747314453125,0.0649678544729948,0.007267141458764672,0.0023143230906687677
1782987082619822000,0.197822021484375,0.06302198110222816,0.01938638085750863,0.011779942708089948
1782987082629896200,0.207896240234375,0.05778524949252605,-0.008853698264155536,-0.0061275612358935175
1782987082639971000,0.21797119140625,0.04087620026767254,-0.020180928768683222,-0.00005216857865452766
1782987082650045200,0.228045166015625,0.05059796833693981,-0.01774126226529479,-0.0011492248340509831
1782987082660120000,0.2381201171875,0.04804419220089912,-0.008049944133218377,0.004857157707586884
1782987082670194200,0.248194091796875,0.03472235381305218,-0.01831071445001289,-0.010479783362336455
1782987082680269000,0.25826904296875,0.05686345847249031,0.001872534139920026,-0.012841562323924154
1782987082690343200,0.26834326171875,0.06269640240967274,-0.007210314971301705,-0.01897938922550529
1782987082700418000,0.27841796875,0.08648819688558577,0.0068419200503267346,-0.02121086547146551
1782987082710492200,0.2884921875,0.05746025532186031,-0.00033867563614621755,-0.015221187469456344
1782987082720567000,0.298567138671875,0.05268704957067966,0.01810541940256953,-0.01014348234636709
1782987082730642200,0.30864208984375,0.05404430939853191,0.008084339593164623,-0.014592908636434003
1782987082740716000,0.318716064453125,0.04522270503938198,0.003347173269744962,0.0020885789102409033
1782987082750791200,0.328791259765625,0.05300561400055885,-0.013383669843990354,-0.01701488421950489
1782987082760865300,0.338865234375,0.03294423822462558,-0.017477094903774557,-0.02245270962556824
1782987082770940200,0.348940185546875,0.0562754294514656,-0.007634367335960269,-0.018756978646479548
