time,seconds_elapsed,z,y,x
1782987131106807800,0.058807861328125,0.0001478054327890277,0.0034234935883432627,0.0029025792609900236
1782987131116882700,0.068882568359375,0.0019017633749172091,0.001484445994719863,-0.003727892879396677
1782987131126956800,0.078956787109375,-0.0008676578872837126,0.00333161442540586,-0.0014426343841478229
1782987131137031700,0.08903173828125,0.0014114753575995564,0.001606685109436512,0.0010018812026828527
1782987131147105800,0.099105712890625,0.003055977402254939,0.0019891150295734406,-0.002442118711769581
1782987131157180700,0.1091806640625,0.0009813748765736818,0.0025864620693027973,0.0016413062112405896
1782987131167254800,0.1192548828125,0.0009323726990260184,0.002174737397581339,0.002293780678883195
1782987131177329700,0.12932958984375,0.0017856494523584843,0.002302569104358554,-0.00035260253935121
1782987131187404800,0.13940478515625,0.0020999026019126177,0.0016343819443136454,-0.0026383937802165747
1782987131197478700,0.149478759765625,0.0025331987999379635,0.0009065400226972997,-0.00028309403569437563
1782987131207553800,0.1595537109375,0.0021169467363506556,0.0015954998089000583,-0.0009992180857807398
1782987131217627600,0.169627685546875,0.0002442118711769581,0.003216566052287817,0.0010841728653758764
1782987131227702800,0.179702880859375,0.0015385081060230732,0.0035340148024260998,-0.00096086849225685
1782987131237776600,0.189776611328125,0.0026818031910806894,0.0020631509833037853,-0.0011020160745829344
1782987131247851800,0.199851806640625,-0.00031318774563260376,0.0018825886072590947,-0.00020213393145240843
1782987131257925600,0.209925537109375,0.0046629286371171474,0.0014700648607686162,0.0006133259739726782
1782987131268000800,0.220000732421875,0.0005629922379739583,0.0013928331900388002,0.0002788329729810357
1782987131278076000,0.230075927734375,-0.0004141215467825532,0.0018221348291262984,0.0011720572365447879
1782987131288149800,0.240149658203125,0.0014682007022202015,0.002502039773389697,0.00017070861940737814
1782987131298225000,0.250224853515625,-0.0009720537927933037,0.0013257216196507215,0.0024256070610135794
1782987131308298800,0.260298828125,0.0018500980222597718,0.000494016392622143,0.002280997345224023
1782987131318374000,0.270373779296875,0.002251968951895833,0.0035340148024260998,0.000031158982892520726
1782987131328447700,0.28044775390625,-0.0004993426846340299,0.00282055395655334,0.0014495585346594453
1782987131338523000,0.29052294921875,0.0017126789316534996,0.0028565065003931522,-0.000990429543890059
1782987131348596700,0.3005966796875,-0.00001651159800530877,0.0030975225381553173,-0.001764077926054597
1782987131358672000,0.310671875,0.002630936913192272,0.0031875374261289835,-0.0003866909828502685
1782987131368746800,0.320746826171875,0.0024024376180022955,0.003025883575901389,-0.0005158542771823704
1782987131378820900,0.33082080078125,0.0007057376787997782,0.0017712684348225594,-0.0007504787645302713
1782987131388895700,0.340895751953125,0.0017563547007739544,0.0027955202385783195,0.002341717481613159
1782987131398969900,0.350969970703125,0.0014207963831722736,0.004576908424496651,-0.0005419532535597682
1782987131409044700,0.361044677734375,0.002691656816750765,0.0038160434924066067,-0.001654622028581798
1782987131419118800,0.371118896484375,0.0016961672808974981,0.0024607607629150152,0.0003603257064241916
1782987131429194000,0.381194091796875,0.0011547466274350882,0.0022975089959800243,0.0010756507981568575
1782987131439267800,0.391267822265625,0.0016231966437771916,0.002302302746102214,0.00019627496658358723
1782987131449343000,0.401343017578125,-0.00002370213405811228,0.0006524744676426053,-0.0025837989524006844
1782987131459417900,0.41141796875,0.00412363838404417,0.00037950044497847557,-0.0013254552613943815
1782987131469492000,0.421491943359375,0.0017949705943465233,0.0012471582740545273,0.002359027974307537
1782987131479566800,0.43156689453125,0.004517253953963518,0.0032711606472730637,-0.0018524948973208666
1782987131489641000,0.441640869140625,0.0034732946660369635,0.0009930927772074938,0.0005193164106458426
1782987131499715800,0.4517158203125,0.0031182952225208282,0.0013670006301254034,-0.000523843802511692
1782987131509790000,0.4617900390625,0.0026200178544968367,0.003683151677250862,-0.0011502192355692387
1782987131519864800,0.47186474609375,0.004459196701645851,0.0008689894457347691,-0.0013970943400636315
1782987131529939000,0.48193896484375,0.003066629869863391,0.001241033081896603,-0.00015206649550236762
1782987131540013800,0.492013916015625,0.003382747294381261,0.0034059167373925447,-0.0011494202772155404
1782987131550089000,0.5020888671875,0.0000774979853304103,0.006149505265057087,0.002626675646752119
1782987131560162800,0.512162841796875,0.0005555353709496558,0.0047835698351264,0.0007893609581515193
1782987131570238000,0.522238037109375,0.0039116512052714825,0.004008057527244091,0.0010391654213890433
1782987131580311800,0.532311767578125,-0.0001536643976578489,0.0017094830982387066,0.0004902879591099918
1782987131590387000,0.542386962890625,0.0002695118892006576,0.004727643448859453,-0.0008064051507972181
1782987131600460800,0.552460693359375,0.0006056028068996966,0.001621066126972437,-0.0007605988066643476
1782987131610536000,0.562535888671875,-0.00048416267964057624,0.004174504894763231,0.00007403588097076863
1782987131620609800,0.57260986328125,0.0019049590919166803,0.0029443909879773855,-0.0020671456586569548
1782987131630685000,0.582684814453125,0.0010863033821806312,0.002877545543015003,0.00048416267964057624
1782987131640760000,0.592760009765625,0.004488225560635328,0.0005179848521947861,0.00003062635369133204
1782987131650834000,0.602833984375,-0.0007590008899569511,0.003581685246899724,0.0011230550007894635
1782987131660909000,0.612908935546875,-0.0005110605852678418,0.0014168017078191042,-0.0008934905636124313
1782987131670983000,0.62298291015625,0.000568318588193506,0.0032410670537501574,-0.0013198626693338156
1782987131681058000,0.63305810546875,0.002007490722462535,0.0026016421616077423,-0.003352120751515031
1782987131691132000,0.6431318359375,0.001621332485228777,-0.0009435579413548112,0.0014375743921846151
1782987131701207000,0.65320703125,-0.00046631949953734875,0.0030714236199855804,-0.003603257006034255
1782987131711281000,0.663281005859375,0.002261290093883872,0.00042264367220923305,0.00013555490295402706
1782987131721356000,0.67335595703125,-0.00022397184511646628,0.0024831313639879227,0.0004037352045997977
1782987131731430700,0.6834306640625,0.0026317357551306486,0.001110005541704595,-0.0010876349406316876
1782987131741505000,0.693505126953125,0.0011259844759479165,0.002373941708356142,-0.0013640711549669504
1782987131751579600,0.70357958984375,0.003010703483596444,0.0027297399938106537,0.002121207769960165
1782987131761654000,0.713654052734375,0.0018985675415024161,0.002293247962370515,0.0006514092092402279
1782987131771728600,0.723728759765625,0.0038538603112101555,0.00029294771957211196,-0.0002948119363281876
1782987131781803000,0.733802978515625,-0.000036218989407643676,0.002502306131646037,-0.0009041432058438659
1782987131791877600,0.743877685546875,0.0001549959706608206,0.0033417344093322754,-0.00042024682625196874
1782987131801952000,0.753951904296875,0.0014833806781098247,0.004661330953240395,0.0024559672456234694
1782987131812026600,0.764026611328125,0.0007837683078832924,0.004517786670476198,0.0012956279097124934
1782987131822101000,0.77410107421875,0.003178216516971588,0.00344479875639081,0.00041332258842885494
1782987131832175900,0.78417578125,-0.00042770366417244077,0.001979261403903365,-0.002645051572471857
1782987131842250800,0.794250732421875,0.0014314490836113691,0.0009731190511956811,-0.0004511394945438951
1782987131852324900,0.804324951171875,0.0017480988753959537,0.0014405038673430681,-0.0029172266367822886
1782987131862399700,0.814399658203125,0.0018186726374551654,0.002469016704708338,0.0020327907986938953
1782987131872473900,0.824473876953125,0.0002884203568100929,0.00042557314736768603,-0.003022954100742936
1782987131882548700,0.834548828125,0.0009547432418912649,0.0001102548703784123,-0.0023065637797117233
1782987131892622800,0.844622802734375,0.0014048174489289522,0.0031158984638750553,-0.0008945558220148087
1782987131902697700,0.85469775390625,0.002145176287740469,0.0006551376427523792,-0.00002157160452043172
1782987131912771800,0.864771728515625,0.0024019049014896154,0.001573928166180849,0.0031494542490690947
1782987131922846700,0.8748466796875,0.0008066715090535581,0.002377137541770935,-0.001332912128418684
