time,seconds_elapsed,z,y,x
1782986483363840000,0.074840087890625,0.1983195093423128,-0.2762605348959565,-0.3527764960825443
1782986483373914400,0.084914306640625,0.2874170119434595,-0.27804361892044543,-0.46390641880426553
1782986483383988200,0.09498828125,0.3238245423644781,-0.2672071676075458,-0.6400408016823231
1782986483394063400,0.1050634765625,0.22306056736707686,-0.30367899543642995,-0.6960705127444118
1782986483404137200,0.11513720703125,0.17277414919734,-0.3074652359768748,-0.5899064322691411
1782986483414211300,0.12521142578125,0.2521843705207109,-0.30684973442703484,-0.4987018013209104
1782986483424285200,0.13528515625,0.4408586841613054,-0.3208604318618774,-0.336124673021771
1782986483434360300,0.1453603515625,0.5711532895475626,-0.2794765743330121,-0.20220110001601277
1782986483444434200,0.15543408203125,0.6281295607447623,-0.1752104364335537,-0.10836750880368053
1782986483454508300,0.16550830078125,0.5821358713328838,-0.11330723022818565,-0.04113704316094517
1782986483464583200,0.175583251953125,0.4543137935400009,-0.0556982140854001,-0.010456913943402469
1782986483474657300,0.1856572265625,0.3415355556219816,0.0010395721808075904,0.041168716940842565
1782986483484731100,0.195731201171875,0.31563772877752777,0.016205284869670867,0.055143320148997005
1782986483494806300,0.20580615234375,0.3704226274102926,-0.02848462846726179,0.05312854626048356
1782986483504880000,0.215880126953125,0.39541327628195283,-0.11791092463135719,0.017247414333745836
1782986483514954000,0.2259541015625,0.3046539779484272,-0.17671119638532398,-0.043894744371250266
1782986483525028400,0.2360283203125,0.24343115522265432,-0.18504092557430266,-0.04012830450981855
1782986483535103000,0.24610302734375,0.19987726017832755,-0.16173749913722277,-0.0086229034492746
1782986483545177300,0.25617724609375,0.15811960090100766,-0.16775339842587708,0.019811200407147407
1782986483555251200,0.266251220703125,0.06079962887763977,-0.09352584043741226,0.08457951372005044
1782986483565326300,0.276326416015625,-0.08958207124769688,-0.028195874653756618,0.1278280691422522
1782986483575400200,0.286400146484375,-0.27149814279973505,0.016316051767766473,0.146844027518481
1782986483585474300,0.296474365234375,-0.5028834709197283,0.06756459296792745,0.11321100331209599
1782986483595548200,0.306548095703125,-0.7970517106890678,0.10863163963258265,0.06537943094857036
1782986483605623300,0.316623291015625,-1.0147335076272488,0.16761603578180073,0.00716126993149519
1782986483615697200,0.326697265625,-1.036753031733632,0.22167729631513355,-0.020318455809541044
1782986483625771300,0.336771240234375,-0.8555611828029155,0.21616437811255454,0.04709609769582748
1782986483635846100,0.34684619140625,-0.6389338633537293,0.20426555826514958,0.11880096880625933
1782986483645920300,0.356920166015625,-0.4503711933940649,0.22481559434086082,0.12956815427523105
1782986483655994000,0.366994140625,-0.3508101644456386,0.22976006500571966,0.0731357806963846
1782986483666069200,0.3770693359375,-0.4204629618644714,0.24551380671560763,0.024152955938503144
1782986483676143000,0.38714306640625,-0.5728992564320564,0.29522008690983054,-0.067090326519683
1782986483686217200,0.39721728515625,-0.5892348896831273,0.33307927744388577,-0.12381094245538114
1782986483696291300,0.407291259765625,-0.44344928517639637,0.30006255850493907,-0.12598284313436597
1782986483706366200,0.4173662109375,-0.22307459589242934,0.23389438833147286,-0.10923848295193164
