recording_id,window_id,label,acc_x_mean,acc_x_std,acc_x_var,acc_x_rms,acc_x_max,acc_x_min,acc_y_mean,acc_y_std,acc_y_var,acc_y_rms,acc_y_max,acc_y_min,acc_z_mean,acc_z_std,acc_z_var,acc_z_rms,acc_z_max,acc_z_min,gyro_x_mean,gyro_x_std,gyro_x_var,gyro_x_rms,gyro_x_max,gyro_x_min,gyro_y_mean,gyro_y_std,gyro_y_var,gyro_y_rms,gyro_y_max,gyro_y_min,gyro_z_mean,gyro_z_std,gyro_z_var,gyro_z_rms,gyro_z_max,gyro_z_min,SMA,corr_xy,corr_xz,corr_yz,dominant_frequency,spectral_energy,fft_peak_magnitude
jumping_jumping_10,4,jumping,-2.008980864412566,2.3017048041450483,2.7004738681393596,2.3035546634547734,2.227528851101255,-1.2795134299802742,-1.061805147705477,1.3714800669287497,0.9114490777758353,1.359996104325567,1.0905363738737257,-2.043864678713637,-1.258090431449911,1.8301642648704928,1.641314399327521,1.827827260222476,1.8272613887949243,-1.4256652688636682,0.04155300565370842,1.0140308622308634,0.5665661297085179,1.0039122849245588,1.4526955476798964,-0.4626164002777129,0.040716238517738305,1.975369064936505,2.1392504033347874,1.8382669108967176,2.2201415183697195,-1.6359070690014315,0.14018202330531387,0.7479366026584348,0.331233460869782,0.3680224188943995,0.8056093416986058,-0.5256029918845864,1.861355202169632,-1.73317006148148,-3.5197203296619715,1.4554866613101405,0.020033250338758725,1.3095034978378546,1.918237908847012
jumping_jumping_10,5,jumping,-1.033143106901591,2.3878165058568297,2.883826234208427,2.3608479143662278,2.227528851101255,-1.186130380154527,-0.7480815639202074,1.2305149208880368,0.7261069409978871,1.2177845731992605,1.0580903721930444,-2.043864678713637,-2.561906698980654,1.9310655397355212,1.8206958512098208,1.9331600627205898,1.8272613887949243,-1.4256652688636682,-0.8776655801332066,0.8868223505296884,0.4124813345523112,0.8817176603804113,0.6781210142543329,-0.5010939994481334,0.05657375708876903,1.7057157859287637,1.6462714572650723,1.5795141889758477,2.2201415183697195,-0.8411647874015715,-0.0932646002179891,0.5937034637375629,0.1585332282209303,0.27201822660135305,0.6400845435667923,-0.8674542631666053,1.846954269123435,-1.956499607339304,-3.8498191108648085,1.3173619583751424,0.020033250338758725,1.6079519659473875,2.140977213274174
jumping_jumping_10,6,jumping,-0.17207987999027494,1.8299643888818609,1.7851665235976202,1.7942275071697733,2.109840731265427,-0.9984039639672774,-0.3037319673795971,0.6163942124588878,0.07252134968404103,0.6050112462023318,0.374911794602879,-0.9209722960908704,-2.4144048913377043,1.8093609243230282,1.6052307154461782,1.8110500425816547,1.3694584722917968,-1.2473732572466985,-1.090401928297459,0.8440458681421212,0.36320049977732966,0.8415308003044626,0.5754074718554348,-0.6179025783005676,0.1422287342834967,1.361048532754851,1.0874888093684596,1.2488237730125626,1.0848630489604885,-0.8706959671375271,0.11681654767096672,0.6932433323579799,0.26808287683891946,0.3278697753137624,0.6400845435667923,-0.8674542631666053,1.5765621909565801,-2.0559765733187745,-3.3465539076436195,0.9642175042633276,0.020033250338758725,1.306036115826869,1.9528405364749177
jumping_jumping_10,7,jumping,-1.574149028888328,1.0963180852225525,0.6612371057380925,1.1026805490628997,1.167790427710614,-0.6098904096309167,-1.0680107326131265,0.9879039194633337,0.4379982626425399,0.9787886494322625,0.57815894110106,-1.3250893983548397,-0.3884252824112361,1.8972084324113376,1.759697788414753,1.8935562694381864,1.9995939294110463,-1.5843485197573681,0.8550025035969355,1.0842379557095099,0.656435229308697,1.0766039423347533,1.525481397914863,-0.6179025783005676,-0.9563273602257102,1.497947951871255,1.2998504678344232,1.4232736414633211,1.0848630489604885,-0.8706959671375271,0.24737539670831835,0.5096371444320295,0.07142440728890075,0.19605708799475033,0.6362836757710493,-0.6982043018295798,1.6494865376639924,-1.612912048805467,-2.5929451230765657,0.8871409389157363,-0.4440096756899423,1.3889266739705655,1.8064766358024629
jumping_jumping_11,1,jumping,1.396517208733018,1.7006481808518417,1.5605854187470163,1.6835019047873665,1.3109332933128373,-1.5218286104022591,-1.9134892230433538,1.7022312907481836,1.3980929291494775,1.6974186369078623,1.0227254260288992,-1.8471557902479334,0.33502249586878374,0.7140432199557685,0.14010684573499493,0.7104924066389888,0.8751501479203678,-0.6230176955858455,-0.8632759804619196,2.6325296989070286,3.5113991305957146,2.620393736255647,1.3092055477288689,-3.191466793633035,-0.8258034231384712,2.0206124609418232,2.226764169848594,1.9088660429565023,2.0781901386870736,-1.3120856763440285,-0.9147499052292587,1.5409630665192773,1.4825699582697303,1.163490803446871,0.9970215649289804,-2.15319564110228,1.1025416315659657,0.36563802230339454,0.03926041175670647,1.4875924050308806,-0.4440096756899423,0.12933145530882514,0.5238388250661049
jumping_jumping_11,2,jumping,1.4275493751008224,1.5209336236035467,1.2672905636363823,1.5067492051003448,1.3109332933128373,-1.1037593422580638,-1.8252332238331033,1.0836198029563757,0.5469987471574835,1.0837242917183127,1.0227254260288992,-1.7256570805402103,0.5701046749360144,0.6464191453151885,0.07761639237144972,0.6433023702215555,0.7146098016076972,-0.4226502789115472,-2.5731307948880815,2.4318471839906874,3.047129512896813,2.436561114972961,1.3092055477288689,-3.191466793633035,-0.641400906077988,2.0940089714471535,2.3716679229367505,1.9691160903464489,2.0781901386870736,-1.3120856763440285,-0.6190295845158783,1.5308772406758198,1.4651586949924433,1.0580012019355922,0.9970215649289804,-2.15319564110228,0.8499237444532843,-1.2101820659006834,-0.736749255709682,1.212184367104499,-0.17884228938782742,0.020554804563462026,0.779668413483832
jumping_jumping_11,3,jumping,0.24921441270979958,1.3585058481101762,1.0210321740514807,1.3237066070960462,1.5025212462960593,-0.7573434859318567,-0.9043053821393153,1.1081413113752183,0.5759019577454745,1.0969730408236475,1.4720072234627817,-1.7300229483868468,0.0321828748415673,1.6222057755647947,1.2944475196280152,1.6184362005188977,1.810509155023001,-1.8890875287259292,0.014670751219025304,1.5196693749593544,1.2905202110513025,1.5082358971940204,1.490054491952316,-1.202771161971483,0.30530968666387537,1.4851700984122036,1.2794948101365953,1.3694273086310687,1.1918026051640123,-0.8962439277790925,-0.14997106526941972,1.1035382731421728,0.792972730387714,0.6508283934070807,1.4685598256755767,-0.7560370422181384,1.431709634180191,-0.13412054972667942,0.026293383483191636,1.335237318683662,-0.4440096756899423,1.2908619618264634,1.2562641910284433
jumping_jumping_11,4,jumping,-0.0473646026147948,0.9696776895198401,0.5041305131001359,0.9360142371291122,1.5025212462960593,-0.7573434859318567,-0.9383102666805611,1.8413682107043536,1.6245025122167704,1.8266409339262728,1.4720072234627817,-1.9967840449838485,-0.8881133663235661,2.0450669188299786,2.0320784030778882,2.0419419441267808,1.8344717827656996,-1.8890875287259292,1.5826665657280226,1.25019899003025,0.8825303439184581,1.2487506990560904,1.490054491952316,-1.202771161971483,0.2832925166865821,0.9857056493086092,0.5700248845473507,0.8902544156580802,1.0671727811689868,-0.22786103706805882,-0.030295080808239165,0.9716505090823773,0.611376057396979,0.5407011964578613,1.4685598256755767,-0.7560370422181384,1.9229250137119427,-0.16054790789624762,-0.31235652573087347,1.491464300947496,-0.4440096756899423,1.7558281507829026,2.1916633264373897
jumping_jumping_11,5,jumping,-0.16567937680820802,0.5876905409618386,0.0960592894945974,0.5561862694940872,0.27773888080408604,-0.5835377494294485,-1.3923692045905334,2.116350547818013,2.109750746096088,2.103149135091066,1.0654074905836264,-1.9967840449838485,-1.7508915004024634,1.9651503650639004,1.8829276658682004,1.9640534121394209,1.8344717827656996,-1.7641976477031858,0.27991977352853276,1.0135736764394454,0.5659921614165997,1.0036246625107443,0.7951642285107163,-0.7515424575718959,0.09161621572603065,0.7897109902584765,0.33754531215210054,0.7006331881626221,1.0671727811689868,-0.20913644220352967,0.16545502295234596,0.39483539242924015,-0.03952830963144182,0.10777640101337177,0.5047675659811403,-0.22688653148506405,1.9221328433896077,0.32887360410068744,-0.05665223223506242,1.6320941552066943,0.020033250338758725,1.6014691823983822,2.086793585256661
jumping_jumping_11,6,jumping,-1.014380685943595,0.7492579014531524,0.25659624996983327,0.7380009089893181,0.1253622875600568,-1.472209127987996,0.5128937269657371,1.8736265749288865,1.678829271082047,1.859166063412607,1.5367391219924071,-1.7463427991179459,1.4484056363565248,1.886388846570799,1.7403767612890866,1.8846697445850287,1.8701561760113408,-1.7641976477031858,-1.0073651717562937,1.4183512894185264,1.1311845609700157,1.411749454599802,1.6215455375433947,-1.0346929435113654,0.183190410580379,0.8884268230444535,0.4514019974999312,0.7956615046115106,1.4396173465567181,-0.20913644220352967,0.07856820125060852,0.3965030609924496,-0.03798269826387231,0.1102890230146137,0.9282899866482455,-0.1505587920992334,1.7834757982847307,1.3763246576166246,0.6006462862744585,1.6813571234553293,0.020033250338758725,1.6527608435208498,1.9662256576345125
