time,seconds_elapsed,z,y,x
1782986190230122000,0.0421220703125,0.14106178283691406,0.1357724815607071,0.21549206972122192
1782986190240196000,0.052196044921875,0.12399730831384659,0.16002535820007324,0.1471787989139557
1782986190250270200,0.062270263671875,0.10731473565101624,0.13456739485263824,0.08665819466114044
1782986190260345000,0.072344970703125,0.09130407869815826,0.09552385658025742,0.03784485161304474
1782986190270419200,0.082419189453125,0.06501468271017075,0.06048837676644325,0.014037787914276123
1782986190280493000,0.0924931640625,0.04745912924408913,0.03471297398209572,0.00774820102378726
1782986190290568200,0.102568115234375,0.03630181401968002,0.018504176288843155,0.030474552884697914
1782986190300642000,0.11264208984375,0.01781068928539753,0.024778850376605988,0.06399229913949966
1782986190310716200,0.122716064453125,0.006089051254093647,0.010362093336880207,0.0822160467505455
1782986190320791000,0.132791015625,0.011389008723199368,0.012888634577393532,0.09588418155908585
1782986190330865200,0.142865234375,0.02425633743405342,0.02605290524661541,0.11097019165754318
1782986190340939000,0.15293896484375,0.036804087460041046,0.019397133961319923,0.11557133495807648
1782986190351014100,0.16301416015625,0.035590484738349915,-0.03122609667479992,0.10350428521633148
1782986190361088000,0.173087890625,0.04129151254892349,-0.04796752706170082,0.076398104429245
1782986190371161900,0.183161865234375,0.06257469952106476,-0.018822956830263138,0.05259956046938896
1782986190381237000,0.193237060546875,0.0828235074877739,0.004033623728901148,0.020186761394143105
1782986190391310800,0.203310791015625,0.08494631946086884,-0.0021797972731292248,-0.02316044643521309
1782986190401385000,0.213385009765625,0.08529465645551682,0.004363855812698603,-0.05416709929704666
1782986190411460000,0.223460205078125,0.08847926557064056,0.034877289086580276,-0.0660189613699913
1782986190421534000,0.233533935546875,0.0814269483089447,0.038963377475738525,-0.06999453157186508
1782986190431608000,0.243608154296875,0.059247877448797226,0.022843264043331146,-0.0713207870721817
1782986190441683000,0.253682861328125,0.035704467445611954,0.0003616572648752481,-0.07468835264444351
1782986190451757000,0.263757080078125,0.017116136848926544,-0.004297542851418257,-0.05967051908373833
1782986190461831200,0.2738310546875,0.011824967339634895,0.00461765518411994,-0.03355875983834267
1782986190471906000,0.283906005859375,0.008084025233983994,0.0031902005430310965,-0.015294534154236317
1782986190481980200,0.293980224609375,0.017288975417613983,0.0037292244378477335,-0.007546865846961737
1782986190492054000,0.304053955078125,0.03504373878240585,0.01709350012242794,0.005538576282560825
1782986190502129200,0.314129150390625,0.04855635017156601,0.02833470143377781,0.013294766657054424
1782986190512203000,0.324203125,0.05656660720705986,0.023914387449622154,0.007415039464831352
1782986190522277000,0.334277099609375,0.05064693093299866,0.008280833251774311,-0.009132778272032738
1782986190532352000,0.34435205078125,0.03718705102801323,0.007219563238322735,-0.004911135416477919
1782986190542426000,0.354426025390625,0.025437450036406517,0.016624249517917633,-0.0021142836194485426
1782986190552500000,0.3645,0.014407968148589134,0.016209330409765244,-0.012918994762003422
1782986190562575000,0.3745751953125,0.01726367510855198,0.029030052945017815,-0.024398550391197205
1782986190572649000,0.38464892578125,0.02684732712805271,0.03440138325095177,-0.03846883028745651
1782986190582723000,0.39472314453125,0.038428615778684616,0.014681740663945675,-0.05266587436199188
1782986190592798200,0.404798095703125,0.03820730745792389,-0.002089516259729862,-0.06888639181852341
1782986190602872000,0.4148720703125,0.030770961195230484,-0.0025326660834252834,-0.05740390345454216
1782986190612946200,0.4249462890625,0.021079452708363533,0.01600746251642704,-0.02101100981235504
1782986190623021000,0.43502099609375,0.01239275373518467,0.03062022663652897,0.009040899574756622
1782986190633095200,0.44509521484375,0.010457434691488743,0.03074672631919384,0.035242144018411636
1782986190643169300,0.455169189453125,0.018968630582094193,0.023274695500731468,0.04634885489940643
1782986190653244200,0.465244140625,0.03147377073764801,-0.0013622068800032139,0.024157000705599785
1782986190663318300,0.475318359375,0.03371322154998779,-0.013007411733269691,-0.0123056685552001
1782986190673392000,0.48539208984375,0.0313134491443634,-0.0009331716573797166,-0.027526699006557465
1782986190683467300,0.49546728515625,0.019094333052635193,0.017765149474143982,-0.02888411283493042
1782986190693541000,0.505541015625,0.013087039813399315,0.013921940699219704,-0.029458289965987206
1782986190703615200,0.515615234375,0.010469951666891575,0.009454487822949886,-0.016437029466032982
1782986190713690400,0.5256904296875,0.016514794901013374,0.0023073628544807434,-0.0008426241693086922
1782986190723764200,0.53576416015625,0.016528643667697906,-0.008549279533326626,-0.006333529483526945
1782986190733838000,0.545838134765625,0.021279988810420036,0.0018785938154906034,-0.008843558840453625
1782986190743913200,0.555913330078125,0.029194369912147522,0.019812854006886482,0.0006580671179108322
1782986190753987000,0.565987060546875,0.027768515050411224,0.018812038004398346,0.00680118054151535
1782986190764061200,0.576061279296875,0.024562334641814232,0.016991499811410904,0.0020636834669858217
1782986190774136000,0.586135986328125,0.027641480788588524,0.01239461824297905,-0.005240035708993673
1782986190784210200,0.596210205078125,0.030427148565649986,0.008549545891582966,-0.016320116817951202
1782986190794284000,0.606283935546875,0.03873194754123688,0.0013962953817099333,-0.03343971446156502
1782986190804359200,0.616359130859375,0.041426002979278564,-0.003352120751515031,-0.03990320861339569
1782986190814433000,0.62643310546875,0.03575986251235008,-0.007139401976019144,-0.033914025872945786
1782986190824507100,0.636507080078125,0.028961610049009323,-0.007794806268066168,-0.017617609351873398
1782986190834582000,0.64658203125,0.021950306370854378,-0.011752530001103878,0.0025513083674013615
